target_mode_name,target_mode_idx,h_core,w_core,wavelength_shg,n_eff,dn_dWL_fund,dn_dWL_target,dn_dwidth_fund,dn_dwidth_target,dn_dheight_fund,dn_dheight_target,dWL_dwidth,dWL_dheight
TM04,65,350.0,837.5,226.59812036616663,2.095937737065573,-0.001272539546829787,-0.014057719853925482,3.3794798982045295e-05,2.9929220026048143e-05,0.0003500726430529788,0.0027414107428559652,-0.00030234841145351544,0.18703984162630924
TM04,68,350.0,862.5,226.5307884442849,2.0968318169546305,-0.0012671301017792168,-0.01406456774729459,3.098848865485948e-05,2.654785713733787e-05,0.0003500763099301807,0.0027788540667225805,-0.00034699379989382054,0.1897862544103522
TM04,70,350.0,875.0,226.51405292695378,2.097232577099593,-0.0012643759729216236,-0.014068534367648421,2.986576249957018e-05,1.2724481455661518e-05,0.0003501134241632009,0.0027961294708348738,-0.0013387276629573753,0.19103294189792497
TM04,71,350.0,887.5,226.47705932794182,2.0976439154065893,-0.0012620061319932694,-0.013700975875387418,2.8564773069650327e-05,1.0142650760469607e-05,0.0003501045463130126,0.0027996973537637083,-0.0014810006527239922,0.1969289143702258
TM04,72,350.0,900.0,226.47802092873465,2.09799410256528,-0.0012592210310783238,-0.014073138431820427,2.7540427093031284e-05,9.537384170021922e-06,0.0003501524509204046,0.0028007024686642623,-0.0014049601195311853,0.191241284074606
TM04,72,350.0,912.5,226.4603967487927,2.0983530202519667,-0.0012567954636280097,-0.014077037393880673,2.6509483337111562e-05,8.541071929135669e-06,0.000350183142141125,0.002800439686774947,-0.0014015657041209803,0.19112404882561618
TM04,73,350.0,937.5,226.42352176099996,2.0990362968095493,-0.001252236093323317,-0.014359758671434875,2.4573463194732525e-05,9.5040904287913e-06,0.00035019191673115737,0.0027992075481956037,-0.001149673607360844,0.18684046637112744
TM04,75,350.0,950.0,226.40951139354135,2.099354088823102,-0.0012500337836246404,-0.014084106695986599,2.3601601943656903e-05,1.449743984771601e-05,0.0003502237461619817,0.0027892413911029036,-0.0007093743473415706,0.19004237092899992
TM04,76,350.0,962.5,226.39554427051735,2.099661781132224,-0.001247904928789663,-0.014064670150103101,2.2724550268060638e-05,9.5109756371059e-06,0.0003502211559948343,0.002800310040018017,-0.0010309601840081638,0.19116281227878357
TM04,77,335.0,925.0,223.65515115578935,2.097043768129782,-0.0013268442737026233,-0.015413859101791189,2.477874231736621e-05,2.8097692144912757e-05,0.00038514007393510854,0.0030952351729599758,0.00023560348789644094,0.19238249778946204
TM04,78,335.0,937.5,223.65001406478186,2.0973555571679454,-0.0013244573429724669,-0.0155059853412589,2.3984225539130933e-05,1.2333350705961976e-05,0.00038515828602512234,0.003104376748343318,-0.0008215528562632139,0.19174368676258027
TM04,79,335.0,950.0,223.69089343967283,2.0975940799622825,-0.0013214845415078988,-0.015367436095143083,,,,,,
TM04,80,335.0,962.5,223.62247675118275,2.0979686381308205,-0.0013201931979798791,-0.015513496669107299,2.215804420493406e-05,7.783408378481127e-06,0.0003851838255162221,0.0030826103259717465,-0.0010127759091246365,0.19004923737047802
TM04,80,335.0,975.0,223.81826195808915,2.0979811334432306,-0.0013150913556473015,-0.016873258844210128,,,,,,
TM04,83,335.0,987.5,223.55632389439202,2.098591126266171,-0.001316816762607213,-0.014984798540600863,,,,,,
TM04,84,335.0,1000.0,223.58589471540319,2.0988060406700435,-0.001314305374704298,-0.015531446346641381,1.9933250966008843e-05,6.576528966073525e-06,0.0003851958188048954,0.0030871623982410947,-0.0009394801687835742,0.19004992528171133
TM04,78,350.0,987.5,226.37015685135938,2.100241346739897,-0.0012438579938957685,-0.014101555435628342,2.1114723403758972e-05,-1.4490928603683174e-05,0.00035025533628800786,0.0028068447193931425,-0.0027692090414163833,0.1910598218878379
TM04,80,350.0,1000.0,226.34330806920426,2.100534679762673,-0.001242131480414199,-0.013871128331612012,2.0429393308196708e-05,1.3786361131895575e-05,0.00035022034453033866,0.0028056175516272485,-0.0005260142396560234,0.19442535587171553
TM04,47,365.0,637.5,230.18461583066437,2.086572899751158,-0.0012666414228369414,-0.01265815472944795,7.42149236664602e-05,4.449885251256447e-05,0.00032173447788710343,0.0025476637664663127,-0.002608614883208727,0.19540242184393555
TM04,68,365.0,900.0,229.46439098921118,2.099626467227609,-0.0011851368922003145,-0.012839993657416513,2.8262515279475763e-05,3.253659398940734e-05,0.00032321454691741636,0.002570002662309978,0.00036672082686485855,0.19277698221895598
TM04,69,365.0,912.5,229.59335153425994,2.099819321346184,-0.0011807673951434543,-0.011951192514611351,,,,,,
TM04,70,365.0,925.0,229.43195757177836,2.1003443991679482,-0.001180269567393925,-0.012828437709686336,2.6116460106484497e-05,9.653904809292514e-06,0.0003232652877437125,0.00257420005930471,-0.0014133171066976098,0.19324367094154973
TM04,71,365.0,937.5,229.57053075825772,2.1005010790060985,-0.0011759591250921683,-0.012388594415354413,,,,,,
TM04,72,365.0,950.0,229.39659380640734,2.1010154248431148,-0.0011758073368636293,-0.012834941120831006,2.4231304549537924e-05,7.992707117576714e-06,0.0003233079902297042,0.002575838140434472,-0.001392779063423315,0.19319875660936758
TM04,72,365.0,962.5,229.37927343306765,2.1013336187172036,-0.001173696454239513,-0.012838495518988503,2.3340589737941285e-05,7.662274956432568e-06,0.000323306626059594,0.002575221837349373,-0.0013440707117612135,0.19305220765397185
TM04,73,365.0,975.0,229.24639708896396,2.1017763889362944,-0.00117317320672517,-0.01381234329845019,,,,,,
TM04,74,365.0,987.5,229.3478641732625,2.1019333562904943,-0.001169671909246001,-0.012840455915073646,2.1693536589095785e-05,-1.3417397917159235e-06,0.00032333565887028294,0.0025753815049836424,-0.001973755693645719,0.19296440110525834
TM04,75,365.0,1000.0,229.33048789038364,2.1022206390481304,-0.001167789882297095,-0.012619316209085558,2.0963835038534385e-05,8.146935269826017e-06,0.000323333222386335,0.0025736647656372734,-0.0011192306949271817,0.19650931055249432
TM04,60,350.0,775.0,226.7152737509388,2.0934366885553795,-0.0012891266824745285,-0.01400194922969249,4.201298991990399e-05,1.4826568080517077e-05,0.0003498513033563633,0.0028027826263864685,-0.0021385039977087,0.19294938743299753
TM04,72,350.0,925.0,226.44321712672277,2.098699385078724,-0.0012544522078424172,-0.01408068347196792,2.5415426387764838e-05,8.88202205606703e-06,0.00035019146819741386,0.002792106866582378,-0.0012890305804746506,0.19038448224576393
TM04,46,365.0,625.0,230.20540084730808,2.085594675619367,-0.0012731965097213113,-0.012728014776992898,7.818740527913981e-05,9.825006965433758e-05,0.00032147963628701424,0.0024807133737541954,0.0017514607309415202,0.18850004313350727
TM40,19,335.0,500.0,262.3724304126767,2.0210370353317813,-0.0011312466226925941,-0.00540314067805505,0.0001716049727173985,0.0002973712325330613,0.0004689982570373008,0.001174656579073341,0.029440397675075766,0.1651862880705658
TM40,26,350.0,350.0,230.31704127565544,2.03255627889343,-0.0016057580595057418,-0.013506806191536627,0.0003590189410806577,0.0021927239545251886,0.0003329269935241186,0.0008723683078494026,0.15407928722758754,0.04532721053983584
TM40,21,350.0,450.0,252.13963043874136,2.0296434945813826,-0.0012294700409173779,-0.007853494202633298,0.0002140410944727833,9.76099521032836e-05,0.00039411666377362484,0.00218525131066869,-0.017577101098516946,0.2703997755997135
TM40,19,350.0,550.0,266.6111359588058,2.0305730229418257,-0.0010295092623643543,-0.005964151274437716,0.0001378962347389212,0.00039697308463617633,0.0004330894327873924,0.001294714347088366,0.05250165042639036,0.17460738027051925
TM40,29,365.0,350.0,227.61135468684301,2.0418192373170925,-0.001609305508964261,-0.012403402925220136,0.000357066038318532,0.0001917352859942323,0.0002938490593331178,0.0021034362205709645,-0.015316774154299568,0.16764599127228688
TM40,22,365.0,425.0,247.424888183715,2.0356277502183118,-0.0012686069618760433,-0.007217593510822974,0.00024319318139554014,0.00013548972799988236,0.00034455236197388216,0.0015433703977474345,-0.01810450444113428,0.20151634667685758
TM40,21,365.0,475.0,255.7529653169142,2.0364099251968018,-0.0011395783946902263,-0.007329298985059358,0.00019171645253122094,7.7875789525228e-05,0.00036650531699584655,0.001967567123944658,-0.018391890448677575,0.2586646333341729
TM40,19,365.0,550.0,269.2192831524274,2.0345038891696743,-0.000979431629261585,-0.005735873106190186,0.00014080915928085246,0.0004045527402874338,0.00039917135744711453,0.0011948284909002016,0.055449768968226586,0.16727991657470587
TM40,19,350.0,525.0,265.4913427917455,2.0280896722635773,-0.0010568351842164892,-0.005468700893937776,0.00015443579726670542,0.00030570797942357507,0.0004290790712771386,0.0011257253505073006,0.034287576302141354,0.15790287489828686
TM40,19,365.0,525.0,267.68509457084497,2.032303170638475,-0.001009220966259833,-0.005480510466443429,0.00015751374603243385,,0.0003944426723937244,,,
